kural,verification,pal,iyal,adhigaram,adhigaramName,adi,siraPos,sira,togai,sol,split,category,ilakkanam,vetrumai,todar,gloss,confidence
1137,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,4,மடலேறாப்,,மடல்,மடல்,பெயர்,பொருட்பெயர்,2:ஐ:செயப்படுபொருள்,,madal,0.72
1137,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,4,மடலேறாப்,,ஏறா,ஏறு-ஆ,வினை,எதிர்மறைபெயரெச்சம்,,,not mounting / who rides not,0.78
1137,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,1,பெண்ணின்,,பெண்,பெண்-இன்,பெயர்,பொருட்பெயர்,5:இன்:நீங்கல்/ஒப்பு,,than (such) a woman,0.78
1137,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,1,பெண்ணின்,,இன்,இன்,இடை,வேற்றுமைஉருபு,5:இன்:நீங்கல்/ஒப்பு,,than (comparative),0.78
1137,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,2,பெருந்தக்க,,பெரு,பெரு,உரி,உரிச்சொல்,,அடைமொழி,great,0.7
1137,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,2,பெருந்தக்க,,தக்க,தகு-க்க,வினை,பெயரெச்சம்,,,"worthy, fitting",0.68
1137,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,3,தில்,,தில்,தில்,இடை,அசைநிலை,,,wishing particle (optative expletive),0.78
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,1,நிறையரியர்,,நிறை,நிறை,பெயர்,பண்புப்பெயர்,,,self-restraint,0.68
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,1,நிறையரியர்,,அரியர்,அரி-யர்,வினை,குறிப்புவினைமுற்று,,,(she) is hard in restraint,0.68
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,2,மன்அளியர்,,மன்,மன்,இடை,அசைநிலை,,,indeed (expletive),0.72
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,2,மன்அளியர்,,அளியர்,அளி-யர்,வினை,குறிப்புவினைமுற்று,,,(she) is pitiable,0.7
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,3,என்னாது,,என்னாது,என்-ஆது,வினை,எதிர்மறைவினையெச்சம்,,,without considering / not saying,0.82
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,4,காமம்,,காமம்,காமம்,பெயர்,பண்புப்பெயர்,,,"passion, love",0.85
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,1,மறையிறந்து,,மறை,மறை,பெயர்,தொழிற்பெயர்,2:ஐ:செயப்படுபொருள்,,"concealment, secrecy",0.7
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,1,மறையிறந்து,,இறந்து,இற-ந்த்-உ,வினை,வினையெச்சம்,,,having transgressed / exceeded,0.78
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,2,மன்று,,மன்று,மன்று,பெயர்,இடப்பெயர்,7:கண்:இடம்,,"public assembly, common place",0.78
1138,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,2,3,படும்,,படும்,படு-உம்,வினை,தெரிநிலைவினைமுற்று,,,will become manifest,0.78
1139,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,1,அறிகிலார்,,அறிகிலார்,அறி-கில்-ஆர்,வினை,எதிர்மறைவினைமுற்று,,,they do not know,0.78
1139,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,2,எல்லாரும்,,எல்லார்,எல்லார்-உம்,பெயர்,பொருட்பெயர்,,,everyone,0.78
1139,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,2,எல்லாரும்,,உம்,உம்,இடை,உம்மை,,,all (inclusive),0.85
1139,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,3,என்றேஎன்,,என்று,என்-று,வினை,வினையெச்சம்,,,saying / thinking thus,0.7
1139,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,3,என்றேஎன்,,ஏ,ஏ,இடை,ஏகாரம்,,,emphatic ē,0.72
1139,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,3,என்றேஎன்,,என்,என்,பெயர்,சுட்டுப்பெயர்,6:அது:உடைமை,,my,0.7
1139,verified,காமத்துப்பால்,களவியல்,114,நாணுத் துறவுரைத்தல்,1,4,காமம்,,காமம்,காமம்,பெயர்,பண்புப்பெயர்,,,"passion, love",0.85
